Date,Year,Month_No,Month_Name,Category,Product,Quantity_Kg,Sales_Value
2021-04-11,2021,4,Apr,UHT Milk,D'Lite Milk 180 Ml,9.0,625.0
2021-04-11,2021,4,Apr,Palada,Palada Mix 200gm,148.0,39790.15
2021-04-11,2021,4,Apr,Ghee,Ghee 15kg Tin,15.0,8581.84
2021-04-11,2021,4,Apr,Ghee,Ghee 500ml Pet,313.2,184132.54
2021-04-11,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,4.5,2644.2
2021-04-11,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,9.0,5201.06
2021-04-11,2021,4,Apr,Ghee,Ghee 50ml Pet,9.1,6503.29
2021-04-11,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,4.32,1857.62
2021-04-11,2021,4,Apr,Ghee,Ghee 200ml Pet,109.26,67200.47
2021-04-11,2021,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,25.0,5200.0
2021-04-11,2021,4,Apr,Palada,Palada Pradhaman 200g,63.0,11812.54
2021-04-11,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,17.1,9979.55
2021-04-11,2021,4,Apr,Palada,Instant Semiya Mix 250gm,15.0,2760.01
2021-04-12,2021,4,Apr,Palada,Palada Pradhaman 200g,23.0,4312.52
2021-04-12,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),1.5,689.7
2021-04-12,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),6.5,3042.96
2021-04-12,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),3.0,1359.7
2021-04-12,2021,4,Apr,UHT Milk,Uht Milk 500ml,60.0,3216.0
2021-04-12,2021,4,Apr,Ghee,Ghee 100ml Botls,263.25,166044.01
2021-04-12,2021,4,Apr,Ghee,Ghee 500ml Pet,916.65,536187.73
2021-04-12,2021,4,Apr,Ghee,Ghee 200ml Pet,519.66,316682.61
2021-04-12,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,16.2,9092.23
2021-04-12,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,15.3,8710.53
2021-04-12,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,48.6,27634.96
2021-04-12,2021,4,Apr,Palada,Palada Mix 200gm,404.0,107863.5
2021-04-12,2021,4,Apr,Ghee,Ghee 15kg Tin,15.0,8177.5
2021-04-12,2021,4,Apr,Ghee,Ghee 50ml Pet,113.61,76763.96
2021-04-13,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,72.9,41712.5
2021-04-13,2021,4,Apr,Butter,Desi Cooking Butter 50g(Tub),0.3,155.03
2021-04-13,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),7.0,3165.9
2021-04-13,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),8.6,4030.98
2021-04-13,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),8.5,3918.57
2021-04-13,2021,4,Apr,Palada,Palada Mix 200gm,245.8,65722.43
2021-04-13,2021,4,Apr,Ghee,Ghee 100ml Botls,162.54,103616.89
2021-04-13,2021,4,Apr,Ghee,Ghee 500ml Pet,481.05,284369.17
2021-04-13,2021,4,Apr,Palada,Instant Semiya Mix 250gm,38.25,7092.29
2021-04-13,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,2.7,1565.66
2021-04-13,2021,4,Apr,UHT Milk,D'Lite Milk 180 Ml,22.5,1562.5
2021-04-13,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,3.12,1346.43
2021-04-13,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,1.2,489.58
2021-04-13,2021,4,Apr,UHT Milk,Uht Milk 500ml,60.0,3244.8
2021-04-13,2021,4,Apr,Palada,Palada Pradhaman 200g,1.4,264.83
2021-04-13,2021,4,Apr,Ghee,Ghee 50ml Pet,51.14,35197.65
2021-04-13,2021,4,Apr,Ghee,Ghee 15kg Tin,15.0,8581.84
2021-04-13,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,14.4,8246.19
2021-04-13,2021,4,Apr,Ghee,Ghee 200ml Pet,262.8,161530.89
2021-04-14,2021,4,Apr,Palada,Instant Semiya Mix 250gm,2.5,463.91
2021-04-14,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),2.4,1090.98
2021-04-14,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),5.1,2428.26
2021-04-14,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),10.0,4639.05
2021-04-14,2021,4,Apr,Palada,Palada Mix 200gm,48.0,12872.35
2021-04-14,2021,4,Apr,UHT Milk,Uht Milk 500ml,24.0,1344.0
2021-04-14,2021,4,Apr,Ghee,Ghee 50ml Pet,0.27,195.53
2021-04-14,2021,4,Apr,Ghee,Ghee 15kg Tin,450.0,245857.92
2021-04-14,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,12.6,7114.49
2021-04-14,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,1.8,1069.05
2021-04-14,2021,4,Apr,Ghee,Ghee 200ml Pet,74.34,45550.99
2021-04-14,2021,4,Apr,Ghee,Ghee 500ml Pet,202.05,118646.15
2021-04-14,2021,4,Apr,Palada,Palada Pradhaman 200g,1.2,224.99
2021-04-14,2021,4,Apr,Ghee,Ghee 100ml Botls,44.37,28166.67
2021-04-15,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),5.2,2441.47
2021-04-15,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),1.6,724.91
2021-04-15,2021,4,Apr,Ghee,Ghee 100ml Botls,390.24,246037.09
2021-04-15,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,113.4,64134.02
2021-04-15,2021,4,Apr,Ghee,Ghee 15kg Tin,3045.0,1524532.5
2021-04-15,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,28.8,16049.6
2021-04-15,2021,4,Apr,Palada,Palada Mix 200gm,18.4,4921.22
2021-04-15,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,1.8,1069.05
2021-04-15,2021,4,Apr,Ghee,Ghee 200ml Pet,229.14,139760.75
2021-04-15,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.24,103.21
2021-04-15,2021,4,Apr,Ghee,Ghee 500ml Pet,576.0,337968.64
2021-04-15,2021,4,Apr,Ghee,Ghee 50ml Pet,130.59,88004.5
2021-04-16,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,9.0,5110.0
2021-04-16,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),6.2,2793.4
2021-04-16,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),10.2,4770.63
2021-04-16,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),5.0,2305.16
2021-04-16,2021,4,Apr,Palada,Palada Mix 200gm,110.0,29476.02
2021-04-16,2021,4,Apr,Palada,Palada Pradhaman 200g,12.0,2250.0
2021-04-16,2021,4,Apr,Palada,Instant Semiya Mix 250gm,3.75,712.13
2021-04-16,2021,4,Apr,Ghee,Ghee 200ml Pet,221.58,135198.97
2021-04-16,2021,4,Apr,UHT Milk,Uht Milk Double Toned 450 Ml,108.0,5232.02
2021-04-16,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,1.8,1040.21
2021-04-16,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,4.5,1701.0
2021-04-16,2021,4,Apr,Ghee,Ghee 100ml Botls,139.86,88489.47
2021-04-16,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,1.6,652.79
2021-04-16,2021,4,Apr,Ghee,Ghee 15kg Tin,135.0,73975.68
2021-04-16,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,1.68,736.81
2021-04-16,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,136.8,77527.42
2021-04-16,2021,4,Apr,Ghee,Ghee 500ml Pet,344.7,202322.06
2021-04-16,2021,4,Apr,Ghee,Ghee 5ltr Jar,45.0,24704.41
2021-04-16,2021,4,Apr,Ghee,Ghee 50ml Pet,38.9,26454.39
2021-04-16,2021,4,Apr,UHT Milk,Uht Milk 500ml,168.0,9062.4
2021-04-17,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),6.4,2940.46
2021-04-17,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),9.7,4575.85
2021-04-17,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),10.0,4602.11
2021-04-17,2021,4,Apr,Palada,Palada Pradhaman 200g,2.0,375.0
2021-04-17,2021,4,Apr,Palada,Instant Semiya Mix 250gm,3.25,600.35
2021-04-17,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,0.2,81.59
2021-04-17,2021,4,Apr,Ghee,Ghee 5ltr Jar,108.0,59004.0
2021-04-17,2021,4,Apr,Ghee,Ghee 50ml Pet,57.69,39091.99
2021-04-17,2021,4,Apr,UHT Milk,Uht Milk 500ml,12.0,643.19
2021-04-17,2021,4,Apr,Palada,Palada Mix 200gm,42.0,11296.5
2021-04-17,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,76.5,43285.09
2021-04-17,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,36.0,20487.05
2021-04-17,2021,4,Apr,Ghee,Ghee 200ml Pet,215.82,131684.33
2021-04-17,2021,4,Apr,Ghee,Ghee 500ml Pet,420.3,246768.3
2021-04-17,2021,4,Apr,Ghee,Ghee 100ml Botls,152.1,96245.58
2021-04-17,2021,4,Apr,Ghee,Ghee 15kg Tin,225.0,122928.97
2021-04-18,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),1.4,636.4
2021-04-18,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),1.0,459.8
2021-04-18,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),1.6,752.59
2021-04-18,2021,4,Apr,Ghee,Ghee 5ltr Jar,13.5,7375.51
2021-04-18,2021,4,Apr,Ghee,Ghee 15kg Tin,15.0,8581.84
2021-04-18,2021,4,Apr,Ghee,Ghee 200ml Pet,98.46,60016.45
2021-04-18,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,21.6,12216.0
2021-04-18,2021,4,Apr,Ghee,Ghee 100ml Botls,52.2,33054.16
2021-04-18,2021,4,Apr,Palada,Palada Mix 200gm,12.0,3221.47
2021-04-18,2021,4,Apr,UHT Milk,Uht Milk 500ml,12.0,643.19
2021-04-18,2021,4,Apr,Palada,Palada Pradhaman 200g,2.0,378.35
2021-04-18,2021,4,Apr,Ghee,Ghee 500ml Pet,271.35,158951.0
2021-04-19,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,0.5,189.0
2021-04-19,2021,4,Apr,UHT Milk,Uht Milk 500ml,84.0,4502.4
2021-04-19,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,4.5,2672.66
2021-04-19,2021,4,Apr,Ghee,Ghee 200ml Pet,73.8,45386.18
2021-04-19,2021,4,Apr,Ghee,Ghee 5ltr Jar,9.0,5133.01
2021-04-19,2021,4,Apr,Ghee,Ghee 100ml Botls,40.68,25849.36
2021-04-19,2021,4,Apr,Palada,Palada Pradhaman 200g,3.0,562.51
2021-04-19,2021,4,Apr,Palada,Palada Mix 200gm,50.0,13404.76
2021-04-19,2021,4,Apr,Ghee,Ghee 500ml Pet,123.75,73167.96
2021-04-19,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,21.6,12216.0
2021-04-19,2021,4,Apr,Ghee,Ghee 15kg Tin,15.0,8250.51
2021-04-19,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,2.4,1032.02
2021-04-19,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,61.2,34198.2
2021-04-19,2021,4,Apr,Ghee,Ghee 50ml Pet,11.83,8064.9
2021-04-19,2021,4,Apr,Butter,Desi Cooking Butter 50g(Tub),0.1,51.21
2021-04-19,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),0.5,229.91
2021-04-19,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),7.8,3655.3
2021-04-19,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),1.0,454.58
2021-04-19,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,1.2,489.61
2021-04-19,2021,4,Apr,Palada,Instant Semiya Mix 250gm,0.75,138.01
2021-04-20,2021,4,Apr,Ghee,Ghee 100ml Botls,78.57,49747.39
2021-04-20,2021,4,Apr,Ghee,Ghee 50ml Pet,36.76,24754.47
2021-04-20,2021,4,Apr,Ghee,Ghee 500ml Pet,172.8,101446.22
2021-04-20,2021,4,Apr,Ghee,Ghee 200ml Pet,160.74,98146.86
2021-04-20,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),6.4,3000.35
2021-04-20,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,54.0,30540.0
2021-04-20,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.24,103.21
2021-04-20,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,2.5,945.0
2021-04-20,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,0.8,326.4
2021-04-20,2021,4,Apr,Palada,Palada Mix 200gm,18.2,4858.38
2021-04-20,2021,4,Apr,UHT Milk,D'Lite Milk 180 Ml,18.0,1290.02
2021-04-20,2021,4,Apr,Butter,Desi Cooking Butter 50g(Tub),0.1,51.67
2021-04-20,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),3.0,1363.72
2021-04-20,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),10.0,4610.33
2021-04-20,2021,4,Apr,Ghee,Ghee 15kg Tin,225.0,122928.97
2021-04-21,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),1.5,699.93
2021-04-21,2021,4,Apr,Palada,Palada Mix 200gm,24.0,6442.93
2021-04-21,2021,4,Apr,Palada,Palada Pradhaman 200g,1.6,302.68
2021-04-21,2021,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,1.5,314.65
2021-04-21,2021,4,Apr,Palada,Instant Semiya Mix 250gm,1.5,278.34
2021-04-21,2021,4,Apr,UHT Milk,Uht Milk 500ml,24.0,1344.0
2021-04-21,2021,4,Apr,Ghee,Ghee 5ltr Jar,18.0,10166.18
2021-04-21,2021,4,Apr,Ghee,Ghee 500ml Pet,27.9,16983.92
2021-04-21,2021,4,Apr,Ghee,Ghee 200ml Pet,10.44,6572.39
2021-04-21,2021,4,Apr,Ghee,Ghee 15kg Tin,3000.0,1500000.0
2021-04-21,2021,4,Apr,Ghee,Ghee 50ml Pet,2.73,1921.43
2021-04-21,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,1.8,1067.65
2021-04-21,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),1.6,739.11
2021-04-21,2021,4,Apr,Ghee,Ghee 100ml Botls,12.33,8094.96
2021-04-21,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),6.9,3233.71
2021-04-22,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),3.1,1449.26
2021-04-22,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),2.5,1157.71
2021-04-22,2021,4,Apr,Ghee,Ghee 500ml Pet,367.65,215471.5
2021-04-22,2021,4,Apr,UHT Milk,Uht Milk 500ml,93.5,5011.57
2021-04-22,2021,4,Apr,Palada,Palada Mix 200gm,26.4,7064.35
2021-04-22,2021,4,Apr,Ghee,Ghee 200ml Pet,166.32,101395.73
2021-04-22,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,0.9,534.53
2021-04-22,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,52.2,29321.85
2021-04-22,2021,4,Apr,Ghee,Ghee 15kg Tin,30.0,16428.01
2021-04-22,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,56.7,32141.46
2021-04-22,2021,4,Apr,Ghee,Ghee 100ml Botls,141.3,89439.15
2021-04-22,2021,4,Apr,Palada,Palada Pradhaman 200g,0.4,75.67
2021-04-22,2021,4,Apr,Ghee,Ghee 50ml Pet,39.31,26768.77
2021-04-23,2021,4,Apr,Ghee,Ghee 500ml Pet,247.05,144630.63
2021-04-23,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,30.6,17089.81
2021-04-23,2021,4,Apr,Ghee,Ghee 200ml Pet,3.6,2298.34
2021-04-23,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,81.0,45837.26
2021-04-23,2021,4,Apr,Ghee,Ghee 50ml Pet,60.42,40696.56
2021-04-23,2021,4,Apr,Ghee,Ghee 500ml Pet,18.0,11041.71
2021-04-23,2021,4,Apr,Palada,Palada Pradhaman 200g,2.4,450.01
2021-04-23,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,4.5,1701.0
2021-04-23,2021,4,Apr,UHT Milk,Uht Milk 500ml,24.0,1286.38
2021-04-23,2021,4,Apr,Ghee,Ghee 100ml Botls,214.65,135702.79
2021-04-23,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,3.84,1651.22
2021-04-23,2021,4,Apr,Ghee,Ghee 200ml Pet,153.0,93281.14
2021-04-23,2021,4,Apr,Ghee,Ghee 100ml Botls,63.0,4159.84
2021-04-23,2021,4,Apr,Palada,Palada Mix 200gm,247.0,66316.87
2021-04-23,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),8.0,3711.26
2021-04-23,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),3.8,1837.77
2021-04-23,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),3.8,1766.62
2021-04-24,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,10.8,6018.61
2021-04-24,2021,4,Apr,Ghee,Ghee 500ml Pet,9.0,5520.86
2021-04-24,2021,4,Apr,Ghee,Ghee 200ml Pet,339.3,206616.08
2021-04-24,2021,4,Apr,Ghee,Ghee 500ml Pet,775.8,453300.77
2021-04-24,2021,4,Apr,Ghee,Ghee 100ml Botls,57.69,36509.01
2021-04-24,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,113.4,64251.78
2021-04-24,2021,4,Apr,Ghee,Ghee 200ml Pet,1.8,1149.17
2021-04-24,2021,4,Apr,Palada,Palada Mix 200gm,60.0,15994.55
2021-04-24,2021,4,Apr,UHT Milk,Uht Milk 500ml,12.0,643.19
2021-04-24,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,5.4,3207.16
2021-04-24,2021,4,Apr,Ghee,Biriyani Ghee 5 Ltr Jar,13.5,7733.74
2021-04-24,2021,4,Apr,Ghee,Ghee 50ml Pet,2.5,1745.53
2021-04-24,2021,4,Apr,Ghee,Ghee 100ml Botls,54.0,3565.55
2021-04-24,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),2.0,919.6
2021-04-24,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),3.5,1651.46
2021-04-24,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),1.0,459.11
2021-04-24,2021,4,Apr,Ghee,Ghee 5ltr Jar,4.5,2577.91
2021-04-25,2021,4,Apr,Ghee,Biriyani Ghee 5 Ltr Jar,9.0,4917.0
2021-04-25,2021,4,Apr,Ghee,Ghee 500ml Pet,175.05,102265.11
2021-04-25,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,0.9,534.53
2021-04-25,2021,4,Apr,Ghee,Ghee 200ml Pet,92.7,56373.81
2021-04-25,2021,4,Apr,Ghee,Ghee 100ml Botls,54.0,3555.01
2021-04-25,2021,4,Apr,Ghee,Ghee 50ml Pet,4.55,3062.01
2021-04-25,2021,4,Apr,Palada,Instant Semiya Mix 250gm,1.25,231.95
2021-04-25,2021,4,Apr,Ghee,Ghee 100ml Botls,28.35,17871.42
2021-04-25,2021,4,Apr,Ghee,Ghee 15kg Tin,15.0,8581.84
2021-04-25,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),1.6,727.32
2021-04-25,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),1.0,471.68
2021-04-25,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),5.5,2528.91
2021-04-25,2021,4,Apr,Ghee,Ghee 500ml Pet,18.0,11041.72
2021-04-25,2021,4,Apr,Ghee,Ghee 200ml Pet,7.2,4596.68
2021-04-26,2021,4,Apr,Palada,Palada Mix 200gm,204.0,54724.51
2021-04-26,2021,4,Apr,Ghee,Ghee 200ml Pet,9.0,5745.85
2021-04-26,2021,4,Apr,Ghee,Ghee 500ml Pet,155.7,91370.41
2021-04-26,2021,4,Apr,Ghee,Ghee 500ml Pet,13.5,8281.29
2021-04-26,2021,4,Apr,Ghee,Ghee 100ml Botls,18.0,1188.5
2021-04-26,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,23.4,13258.63
2021-04-26,2021,4,Apr,Palada,Palada Pradhaman 200g,1.6,300.0
2021-04-26,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,14.4,8024.8
2021-04-26,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.96,412.8
2021-04-26,2021,4,Apr,Ghee,Ghee 5ltr Jar,4.5,2577.91
2021-04-26,2021,4,Apr,UHT Milk,Uht Milk 500ml,12.0,643.2
2021-04-26,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,1.8,1069.06
2021-04-26,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),0.5,229.91
2021-04-26,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),6.7,3146.9
2021-04-26,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),14.6,6590.12
2021-04-26,2021,4,Apr,Ghee,Ghee 50ml Pet,12.56,8593.26
2021-04-26,2021,4,Apr,Ghee,Ghee 200ml Pet,59.04,36209.59
2021-04-26,2021,4,Apr,Ghee,Ghee 100ml Botls,46.8,29580.35
2021-04-27,2021,4,Apr,Ghee,Ghee 200ml Pet,5.4,3447.52
2021-04-27,2021,4,Apr,Ghee,Ghee 15kg Tin,3000.0,1500000.0
2021-04-27,2021,4,Apr,Ghee,Ghee 100ml Botls,36.0,2377.03
2021-04-27,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,46.8,26557.86
2021-04-27,2021,4,Apr,Ghee,Ghee 50ml Pet,63.02,42568.96
2021-04-27,2021,4,Apr,Ghee,Ghee 200ml Pet,197.64,120416.55
2021-04-27,2021,4,Apr,Ghee,Ghee 500ml Pet,324.9,190419.53
2021-04-27,2021,4,Apr,Ghee,Ghee 100ml Botls,118.98,75138.53
2021-04-27,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,34.2,19151.71
2021-04-27,2021,4,Apr,UHT Milk,Uht Milk 500ml,36.0,1929.59
2021-04-27,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,29.7,16886.53
2021-04-27,2021,4,Apr,Palada,Instant Semiya Mix 250gm,2.5,460.01
2021-04-27,2021,4,Apr,Palada,Palada Mix 200gm,792.0,212590.33
2021-04-27,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,1.2,512.99
2021-04-27,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,1.5,567.0
2021-04-27,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),1.5,689.71
2021-04-27,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,1.44,619.2
2021-04-27,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),7.1,3329.69
2021-04-27,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),5.6,2534.33
2021-04-27,2021,4,Apr,Ghee,Ghee 500ml Pet,4.5,2760.43
2021-04-28,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,14.4,8024.8
2021-04-28,2021,4,Apr,Ghee,Ghee 200ml Pet,62.46,38379.44
2021-04-28,2021,4,Apr,Ghee,Ghee 15kg Tin,150.0,81952.64
2021-04-28,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),5.2,2379.28
2021-04-28,2021,4,Apr,Ghee,Ghee 100ml Botls,36.99,23646.12
2021-04-28,2021,4,Apr,Ghee,Ghee 50ml Pet,12.56,8751.42
2021-04-28,2021,4,Apr,Ghee,Ghee 100ml Botls,72.0,4754.06
2021-04-28,2021,4,Apr,Ghee,Ghee 200ml Pet,9.0,5745.85
2021-04-28,2021,4,Apr,Palada,Palada Mix 200gm,29.8,8069.34
2021-04-28,2021,4,Apr,Ghee,Ghee 500ml Pet,186.75,109231.35
2021-04-28,2021,4,Apr,UHT Milk,Uht Milk 500ml,36.0,1929.59
2021-04-28,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.24,103.21
2021-04-28,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),21.0,9655.81
2021-04-28,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,23.4,13274.2
2021-04-28,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),4.0,1876.29
2021-04-29,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),2.0,919.59
2021-04-29,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,170.1,96325.12
2021-04-29,2021,4,Apr,Ghee,Ghee 15kg Tin,30.0,16355.0
2021-04-29,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.96,412.81
2021-04-29,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),1.7,794.76
2021-04-29,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,7.2,4197.95
2021-04-29,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,2.7,1603.58
2021-04-29,2021,4,Apr,Ghee,Ghee 200ml Pet,167.76,102603.7
2021-04-29,2021,4,Apr,Ghee,Ghee 500ml Pet,299.25,175492.17
2021-04-29,2021,4,Apr,Ghee,Ghee 100ml Botls,71.55,45530.06
2021-04-29,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,120.0,45360.0
2021-04-29,2021,4,Apr,Palada,Palada Mix 200gm,74.6,19933.44
2021-04-29,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),4.2,1892.33
2021-04-29,2021,4,Apr,Ghee,Ghee 100ml Botls,81.0,5348.3
2021-04-29,2021,4,Apr,Ghee,Ghee 500ml Pet,27.0,16562.57
2021-04-29,2021,4,Apr,Palada,Instant Semiya Mix 250gm,6.5,1203.8
2021-04-29,2021,4,Apr,Ghee,Ghee 200ml Pet,9.0,5745.86
2021-04-29,2021,4,Apr,Ghee,Ghee 50ml Pet,23.89,16470.39
2021-04-30,2021,4,Apr,Palada,Palada Mix 200gm,27.2,7346.78
2021-04-30,2021,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),2.5,1149.5
2021-04-30,2021,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),5.0,2363.91
2021-04-30,2021,4,Apr,Butter,Desi Cooking Butter 200g(Tub),2.0,926.35
2021-04-30,2021,4,Apr,Ghee,Ghee 200ml Pet,324.0,196846.28
2021-04-30,2021,4,Apr,Ghee,Ghee 200ml Pet,9.0,5745.85
2021-04-30,2021,4,Apr,Ghee,Ghee 1 Ltr Pet,45.9,25972.63
2021-04-30,2021,4,Apr,Ghee,Ghee 50ml Pet,54.74,36994.58
2021-04-30,2021,4,Apr,Ghee,Ghee 100ml Botls,36.0,2377.06
2021-04-30,2021,4,Apr,Ghee,Ghee 500ml Pet,257.4,150675.85
2021-04-30,2021,4,Apr,Ghee,Ghee 500ml Pet,9.0,5520.86
2021-04-30,2021,4,Apr,Ghee,Ghee 2 Ltr Tin,59.4,33148.7
2021-04-30,2021,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,6.0,2294.99
